country,year,access_to_electricity,agricultural_land,co2_emission,arable_land,electric_power_comsumption,forest_area,population_growth,urban_population,GDP
China,2011,,,,,,,0.546457594880274,,
China,2010,,,,,,,0.482959688678361,,
China,2009,,,,,,,0.497381400884935,,
China,2008,,,,,,,0.51238693163744,,
China,2007,,,,,,,0.522271866392275,,
China,2006,,,,,,,0.558374367373002,,
China,2005,,,,,,,0.588124989556992,,
China,2004,,,,,,,0.593932815112141,,
China,2003,,,,,,,0.622860936133583,,
China,2002,,,,,,,0.669999567758626,,
China,2001,,,,,,,0.726380637838525,,
China,2000,,,,,,,0.787956592953992,,
China,1999,,,,,,,0.865851392993279,,
China,1998,,,,,,,0.959550406298151,,
China,1997,,,,,,,1.02345002419879,,
China,1996,,,,,,,1.04814151412165,,
China,1995,,,,,,,1.08650915088974,,
China,1994,,,,,,,1.13026063215591,,
China,1993,,,,,,,1.14961943083465,,
China,1992,,,,,,,1.2255362283362,,
China,1991,,,,,,,1.36443400840349,,
China,1990,,,,,,,1.46730321087928,,
United Kingdom,2020,,,,,,,0.365409432414506,,
United Kingdom,2019,,,,,,,0.564131113399897,,
United Kingdom,2018,,,,,,,0.605929132212552,,
United Kingdom,2017,,,,,,,0.679374473924223,,
United Kingdom,2016,,,,,,,0.757874492811929,,
United Kingdom,2015,,,,,,,0.792367505802859,,
United Kingdom,2014,,,,,,,0.736463978721671,,
United Kingdom,2013,,,,,,,0.669740535540783,,
United Kingdom,2012,,,,,,,0.695353132322269,,
United Kingdom,2011,,,,,,,0.781506562236639,,
United Kingdom,2010,,,,,,,0.783888646646516,,
United Kingdom,2009,,,,,,,0.756390859593407,,
United Kingdom,2008,,,,,,,0.787032622318939,,
United Kingdom,2007,,,,,,,0.778666112441256,,
United Kingdom,2006,,,,,,,0.73504867842129,,
United Kingdom,2005,,,,,,,0.68661130607346,,
United Kingdom,2004,,,,,,,0.568943113421317,,
United Kingdom,2003,,,,,,,0.465641113602993,,
United Kingdom,2002,,,,,,,0.423337079636281,,
United Kingdom,2001,,,,,,,0.384975969564228,,
United Kingdom,2000,,,,,,,0.357300887421605,,
United Kingdom,1999,,,,,,,0.333405882184416,,
United Kingdom,1998,,,,,,,0.291406085432392,,
United Kingdom,1997,,,,,,,0.257553323280351,,
United Kingdom,1996,,,,,,,0.254626384215086,,
United Kingdom,1995,,,,,,,0.264547416858702,,
United Kingdom,1994,,,,,,,0.254586486858912,,
United Kingdom,1993,,,,,,,0.239745439286479,,
United Kingdom,1992,,,,,,,0.270431182081877,,
United Kingdom,1991,,,,,,,0.309247932319381,,
United Kingdom,1990,,,,,,,0.298930554095876,,
India,2020,,,,,,,0.989413800188014,,
India,2019,,,,,,,1.01326124930492,,
India,2018,,,,,,,1.03782784787162,,
India,2017,,,,,,,1.06335942989132,,
India,2016,,,,,,,1.09045932094686,,
India,2015,,,,,,,1.11689591278599,,
India,2014,,,,,,,1.14567340150608,,
India,2013,,,,,,,1.18290421490412,,
India,2012,,,,,,,1.23148489388617,,
India,2011,,,,,,,1.28851296178524,,
India,2010,,,,,,,1.35033831370532,,
India,2009,,,,,,,1.41058271379931,,
India,2008,,,,,,,1.46488991482359,,
India,2007,,,,,,,1.50922198555755,,
India,2006,,,,,,,1.5456964390645,,
India,2005,,,,,,,1.57970914338086,,
India,2004,,,,,,,1.61530829494259,,
India,2003,,,,,,,1.65149126857663,,
India,2002,,,,,,,1.68956166096073,,
India,2001,,,,,,,1.72876856952673,,
India,2000,,,,,,,1.76812551036934,,
India,1999,,,,,,,1.80555973688001,,
India,1998,,,,,,,1.83965876360636,,
India,1997,,,,,,,1.8691720025447,,
India,1996,,,,,,,1.89521957676734,,
India,1995,,,,,,,1.91894065925812,,
India,1994,,,,,,,1.94324392219027,,
India,1993,,,,,,,1.97063498652535,,
India,1992,,,,,,,2.0031786237708,,
India,1991,,,,,,,2.03972873553563,,
India,1990,,,,,,,2.07608920383876,,
"Iran, Islamic Rep.",2020,,,,,,,1.29302669121629,,
"Iran, Islamic Rep.",2019,,,,,,,1.35228980616831,,
"Iran, Islamic Rep.",2018,,,,,,,1.38647833501238,,
"Iran, Islamic Rep.",2017,,,,,,,1.38533380166753,,
"Iran, Islamic Rep.",2016,,,,,,,1.35622574111708,,
"Iran, Islamic Rep.",2015,,,,,,,1.31632102523348,,
"Iran, Islamic Rep.",2014,,,,,,,1.27812132080551,,
"Iran, Islamic Rep.",2013,,,,,,,1.23941932960237,,
"Iran, Islamic Rep.",2012,,,,,,,1.20517252138084,,
"Iran, Islamic Rep.",2011,,,,,,,1.17582867782158,,
"Iran, Islamic Rep.",2010,,,,,,,1.14215042395487,,
"Iran, Islamic Rep.",2009,,,,,,,1.10893970337967,,
"Iran, Islamic Rep.",2008,,,,,,,1.09320472353014,,
"Iran, Islamic Rep.",2007,,,,,,,1.10186922492709,,
"Iran, Islamic Rep.",2006,,,,,,,1.1294694920759,,
"Iran, Islamic Rep.",2005,,,,,,,1.16942405470936,,
"Iran, Islamic Rep.",2004,,,,,,,1.20860369914445,,
"Iran, Islamic Rep.",2003,,,,,,,1.23797451289205,,
"Iran, Islamic Rep.",2002,,,,,,,1.24979650308779,,
"Iran, Islamic Rep.",2001,,,,,,,1.25041126429162,,
"Iran, Islamic Rep.",2000,,,,,,,1.26131875933023,,
"Iran, Islamic Rep.",1999,,,,,,,1.28761823497292,,
"Iran, Islamic Rep.",1998,,,,,,,1.31468999788706,,
"Iran, Islamic Rep.",1997,,,,,,,1.34161585397708,,
"Iran, Islamic Rep.",1996,,,,,,,1.37755158627068,,
"Iran, Islamic Rep.",1995,,,,,,,1.39644520566701,,
"Iran, Islamic Rep.",1994,,,,,,,1.44099496506685,,
"Iran, Islamic Rep.",1993,,,,,,,1.59218902111719,,
"Iran, Islamic Rep.",1992,,,,,,,1.89144684761717,,
"Iran, Islamic Rep.",1991,,,,,,,2.30236882568289,,
"Iran, Islamic Rep.",1990,,,,,,,2.77782365220989,,
Kuwait,2020,,,,,,,1.49775613966585,,
Kuwait,2019,,,,,,,1.67213222595982,,
Kuwait,2018,,,,,,,1.98243711082377,,
Kuwait,2017,,,,,,,2.47711270117599,,
Kuwait,2016,,,,,,,3.11285391822542,,
Kuwait,2015,,,,,,,3.84418504828989,,
Kuwait,2014,,,,,,,4.56084810570999,,
Kuwait,2013,,,,,,,5.16548156283081,,
Kuwait,2012,,,,,,,5.55000812778985,,
Kuwait,2011,,,,,,,5.72142299542758,,
Kuwait,2010,,,,,,,5.87973235396896,,
Kuwait,2009,,,,,,,6.02809691001469,,
Kuwait,2008,,,,,,,5.89251600968142,,
Kuwait,2007,,,,,,,5.34663475466518,,
Kuwait,2006,,,,,,,4.45673176456236,,
Kuwait,2005,,,,,,,3.11824729939993,,
Kuwait,2004,,,,,,,1.78229821054783,,
Kuwait,2003,,,,,,,1.14619514620957,,
Kuwait,2002,,,,,,,1.59040619706523,,
Kuwait,2001,,,,,,,2.80367684607336,,
Kuwait,2000,,,,,,,4.67868648538721,,
Kuwait,1999,,,,,,,6.37427219154587,,
Kuwait,1998,,,,,,,6.82846959965022,,
Kuwait,1997,,,,,,,4.99931043887294,,
Kuwait,1996,,,,,,,1.2961841228462,,
Kuwait,1995,,,,,,,,,
Kuwait,1994,,,,,,,,,
Kuwait,1993,,,,,,,,,
Kuwait,1992,,,,,,,,,
Kuwait,1991,,,,,,,-3.10460985697735,,
Kuwait,1990,,,,,,,0.122441120361196,,
Pakistan,2020,,,,,,,1.97831956650447,,
Pakistan,2019,,,,,,,2.02296715968838,,
Pakistan,2018,,,,,,,2.05754609472119,,
Pakistan,2017,,,,,,,2.07757838708128,,
Pakistan,2016,,,,,,,2.08632617723589,,
Pakistan,2015,,,,,,,2.08855182687829,,
Pakistan,2014,,,,,,,2.09245641637654,,
Pakistan,2013,,,,,,,2.10324458397736,,
Pakistan,2012,,,,,,,2.12622217687153,,
Pakistan,2011,,,,,,,2.1587965238654,,
Pakistan,2010,,,,,,,2.19703454391766,,
Pakistan,2009,,,,,,,2.23333573207748,,
Pakistan,2008,,,,,,,2.26305004896445,,
Pakistan,2007,,,,,,,2.28167186525189,,
Pakistan,2006,,,,,,,2.29323255388171,,
Pakistan,2005,,,,,,,2.29642161843433,,
Pakistan,2004,,,,,,,2.30598367710782,,
Pakistan,2003,,,,,,,2.34192576063281,,
Pakistan,2002,,,,,,,2.41700252616766,,
Pakistan,2001,,,,,,,2.52149866831143,,
Pakistan,2000,,,,,,,2.64739931502914,,
Pakistan,1999,,,,,,,2.76568738838623,,
Pakistan,1998,,,,,,,2.84772273029078,,
Pakistan,1997,,,,,,,2.87019895596487,,
Pakistan,1996,,,,,,,2.8453423355274,,
Pakistan,1995,,,,,,,2.79700104872349,,
Pakistan,1994,,,,,,,2.75957007369441,,
Pakistan,1993,,,,,,,2.74959673413431,,
Pakistan,1992,,,,,,,2.78844365093571,,
Pakistan,1991,,,,,,,2.86682281823704,,
Pakistan,1990,,,,,,,2.9555623179075,,
Singapore,2020,,,,,,,-0.311904961250833,,
Singapore,2019,,,,,,,1.14428330688929,,
Singapore,2018,,,,,,,0.469704298714121,,
Singapore,2017,,,,,,,0.0885954699924263,,
Singapore,2016,,,,,,,1.29743609938602,,
Singapore,2015,,,,,,,1.18637693749822,,
Singapore,2014,,,,,,,1.29844017799226,,
Singapore,2013,,,,,,,1.61930809858875,,
Singapore,2012,,,,,,,2.45339033031018,,
Singapore,2011,,,,,,,2.08490245606007,,
Singapore,2010,,,,,,,1.77183287926401,,
Singapore,2009,,,,,,,3.0159499147579,,
Singapore,2008,,,,,,,5.32151708302623,,
Singapore,2007,,,,,,,4.16600286360933,,
Singapore,2006,,,,,,,3.1293891560754,,
Singapore,2005,,,,,,,2.35051128857175,,
Singapore,2004,,,,,,,1.2519166730553,,
Singapore,2003,,,,,,,-1.47453284191939,,
Singapore,2002,,,,,,,0.912639805776796,,
Singapore,2001,,,,,,,2.69735584326358,,
Singapore,2000,,,,,,,1.73204223254257,,
Singapore,1999,,,,,,,0.799148451003927,,
Singapore,1998,,,,,,,3.39721227677289,,
Singapore,1997,,,,,,,3.35744219516066,,
Singapore,1996,,,,,,,4.06431846839031,,
Singapore,1995,,,,,,,3.03781348481124,,
Singapore,1994,,,,,,,3.13658693183625,,
Singapore,1993,,,,,,,2.5298067473268,,
Singapore,1992,,,,,,,3.00425639462047,,
Singapore,1991,,,,,,,2.84548286486563,,
Singapore,1990,,,,,,,3.88909360745296,,
Ukraine,2020,,,,,,,-0.574242470135943,,
Ukraine,2019,,,,,,,-0.530994160113763,,
Ukraine,2018,,,,,,,-0.466425620896808,,
Ukraine,2017,,,,,,,-0.386345310894755,,
Ukraine,2016,,,,,,,-0.331333796371949,,
Ukraine,2015,,,,,,,-0.261249679711809,,
Ukraine,2014,,,,,,,-0.479262000344597,,
Ukraine,2013,,,,,,,-0.227691350050529,,
Ukraine,2012,,,,,,,-0.246976481186878,,
Ukraine,2011,,,,,,,-0.359600092788762,,
Ukraine,2010,,,,,,,-0.397263167656909,,
Ukraine,2009,,,,,,,-0.443841324029999,,
Ukraine,2008,,,,,,,-0.541496740974727,,
Ukraine,2007,,,,,,,-0.596871080118823,,
Ukraine,2006,,,,,,,-0.676059672626708,,
Ukraine,2005,,,,,,,-0.732800943705215,,
Ukraine,2004,,,,,,,-0.758571027336172,,
Ukraine,2003,,,,,,,-0.811376216452802,,
Ukraine,2002,,,,,,,-0.949639340714078,,
Ukraine,2001,,,,,,,-1.05092091504282,,
Ukraine,2000,,,,,,,-1.00657902702927,,
Ukraine,1999,,,,,,,-0.942718002187935,,
Ukraine,1998,,,,,,,-0.893601382431078,,
Ukraine,1997,,,,,,,-0.911347308934543,,
Ukraine,1996,,,,,,,-0.887199615688563,,
Ukraine,1995,,,,,,,-0.790071611601511,,
Ukraine,1994,,,,,,,-0.495291145323964,,
Ukraine,1993,,,,,,,0.0552096446867263,,
Ukraine,1992,,,,,,,0.287851767971729,,
Ukraine,1991,,,,,,,0.210026075380664,,
Ukraine,1990,,,,,,,0.228429531226359,,
United States,2020,,,,,,,0.961201051965365,,
United States,2019,,,,,,,0.455381285963537,,
United States,2018,,,,,,,0.526435395564053,,
United States,2017,,,,,,,0.63264399508256,,
United States,2016,,,,,,,0.724676067451429,,
United States,2015,,,,,,,0.73621730882542,,
United States,2014,,,,,,,0.733361519937424,,
United States,2013,,,,,,,0.692860276624581,,
United States,2012,,,,,,,0.733599941250847,,
United States,2011,,,,,,,0.726786704810745,,
United States,2010,,,,,,,0.829616674709795,,
United States,2009,,,,,,,0.876651298802912,,
United States,2008,,,,,,,0.945865287282592,,
United States,2007,,,,,,,0.951055242772428,,
United States,2006,,,,,,,0.964253917136075,,
United States,2005,,,,,,,0.921713167161207,,
United States,2004,,,,,,,0.925483968943482,,
United States,2003,,,,,,,0.859481712840946,,
United States,2002,,,,,,,0.927797485710314,,
United States,2001,,,,,,,0.989741382223669,,
United States,2000,,,,,,,1.11276899679534,,
United States,1999,,,,,,,1.14834004729055,,
United States,1998,,,,,,,1.16571452642589,,
United States,1997,,,,,,,1.20396029701272,,
United States,1996,,,,,,,1.16341161998189,,
United States,1995,,,,,,,1.19078709090209,,
United States,1994,,,,,,,1.2262960888682,,
United States,1993,,,,,,,1.31867999977741,,
United States,1992,,,,,,,1.38688569247935,,
United States,1991,,,,,,,1.33626074073779,,
United States,1990,,,,,,,1.12965052045579,,
South Africa,2020,,,,,,,1.27335626330668,,
South Africa,2019,,,,,,,1.31629200967216,,
South Africa,2018,,,,,,,1.36370321600461,,
South Africa,2017,,,,,,,1.41694725378631,,
South Africa,2016,,,,,,,1.47193342939738,,
South Africa,2015,,,,,,,1.53224277341692,,
South Africa,2014,,,,,,,1.58378739591921,,
South Africa,2013,,,,,,,1.60436736931238,,
South Africa,2012,,,,,,,1.58135367305518,,
South Africa,2011,,,,,,,1.52451405625199,,
South Africa,2010,,,,,,,1.45528193348191,,
South Africa,2009,,,,,,,1.39153543190923,,
South Africa,2008,,,,,,,1.3341170229958,,
South Africa,2007,,,,,,,1.29149827532559,,
South Africa,2006,,,,,,,1.26362297174921,,
South Africa,2005,,,,,,,1.23774061841899,,
South Africa,2004,,,,,,,1.21776220298327,,
South Africa,2003,,,,,,,1.22385352306713,,
South Africa,2002,,,,,,,1.26392260814983,,
South Africa,2001,,,,,,,1.33327746238591,,
South Africa,2000,,,,,,,1.40902190052539,,
South Africa,1999,,,,,,,1.49124772255022,,
South Africa,1998,,,,,,,1.60336949278349,,
South Africa,1997,,,,,,,1.75168731285425,,
South Africa,1996,,,,,,,1.92471788280064,,
South Africa,1995,,,,,,,2.12618227028646,,
South Africa,1994,,,,,,,2.32013486114781,,
South Africa,1993,,,,,,,2.45495055524046,,
South Africa,1992,,,,,,,2.49689496710636,,
South Africa,1991,,,,,,,2.46510514562486,,
South Africa,1990,,,,,,,2.39374625435413,,
Afghanistan,2020,,,,,,,,26.026,
Afghanistan,2019,,,,,,,,25.754,
Afghanistan,2018,,,,,,,,25.495,
Afghanistan,2017,,,,,,,,25.25,
Afghanistan,2016,,,,,,,,25.02,
Afghanistan,2015,,,,,,,,24.803,
Afghanistan,2014,,,,,,,,24.587,
Afghanistan,2013,,,,,,,,24.373,
Afghanistan,2012,,,,,,,,24.16,
Afghanistan,2011,,,,,,,,23.948,
Afghanistan,2010,,,,,,,,23.737,
Afghanistan,2009,,,,,,,,23.528,
Afghanistan,2008,,,,,,,,23.32,
Afghanistan,2007,,,,,,,,23.113,
Afghanistan,2006,,,,,,,,22.907,
Afghanistan,2005,,,,,,,,22.703,
Afghanistan,2004,,,,,,,,22.5,
Afghanistan,2003,,,,,,,,22.353,
Afghanistan,2002,,,,,,,,22.261,
Afghanistan,2001,,,,,,,,22.169,
Afghanistan,2000,,,,,,,,22.078,
Afghanistan,1999,,,,,,,,21.986,
Afghanistan,1998,,,,,,,,21.895,
Afghanistan,1997,,,,,,,,21.805,
Afghanistan,1996,,,,,,,,21.714,
Afghanistan,1995,,,,,,,,21.624,
Afghanistan,1994,,,,,,,,21.534,
Afghanistan,1993,,,,,,,,21.444,
Afghanistan,1992,,,,,,,,21.355,
Afghanistan,1991,,,,,,,,21.266,
Afghanistan,1990,,,,,,,,21.177,
Bangladesh,2020,,,,,,,,38.177,
Bangladesh,2019,,,,,,,,37.405,
Bangladesh,2018,,,,,,,,36.632,
Bangladesh,2017,,,,,,,,35.858,
Bangladesh,2016,,,,,,,,35.083,
Bangladesh,2015,,,,,,,,34.308,
Bangladesh,2014,,,,,,,,33.535,
Bangladesh,2013,,,,,,,,32.762,
Bangladesh,2012,,,,,,,,31.993,
Bangladesh,2011,,,,,,,,31.225,
Bangladesh,2010,,,,,,,,30.462,
Bangladesh,2009,,,,,,,,29.709,
Bangladesh,2008,,,,,,,,28.968,
Bangladesh,2007,,,,,,,,28.237,
Bangladesh,2006,,,,,,,,27.517,
Bangladesh,2005,,,,,,,,26.809,
Bangladesh,2004,,,,,,,,26.114,
Bangladesh,2003,,,,,,,,25.429,
Bangladesh,2002,,,,,,,,24.756,
Bangladesh,2001,,,,,,,,24.096,
Bangladesh,2000,,,,,,,,23.59,
Bangladesh,1999,,,,,,,,23.202,
Bangladesh,1998,,,,,,,,22.818,
Bangladesh,1997,,,,,,,,22.438,
Bangladesh,1996,,,,,,,,22.064,
Bangladesh,1995,,,,,,,,21.693,
Bangladesh,1994,,,,,,,,21.328,
Bangladesh,1993,,,,,,,,20.966,
Bangladesh,1992,,,,,,,,20.61,
Bangladesh,1991,,,,,,,,20.257,
Bangladesh,1990,,,,,,,,19.811,
China,2020,,,,,,,,61.428,
China,2019,,,,,,,,60.308,
China,2018,,,,,,,,59.152,
China,2017,,,,,,,,57.96,
China,2016,,,,,,,,56.736,
China,2015,,,,,,,,55.5,
China,2014,,,,,,,,54.259,
China,2013,,,,,,,,53.013,
China,2012,,,,,,,,51.765,
China,2011,,,,,,,,50.511,
China,2010,,,,,,,,49.226,
China,2009,,,,,,,,47.88,
China,2008,,,,,,,,46.539,
China,2007,,,,,,,,45.199,
China,2006,,,,,,,,43.868,
China,2005,,,,,,,,42.522,
China,2004,,,,,,,,41.144,
China,2003,,,,,,,,39.776,
China,2002,,,,,,,,38.425,
China,2001,,,,,,,,37.093,
China,2000,,,,,,,,35.877,
China,1999,,,,,,,,34.865,
China,1998,,,,,,,,33.867,
China,1997,,,,,,,,32.883,
China,1996,,,,,,,,31.916,
China,1995,,,,,,,,30.961,
China,1994,,,,,,,,30.024,
China,1993,,,,,,,,29.103,
China,1992,,,,,,,,28.2,
China,1991,,,,,,,,27.312,
China,1990,,,,,,,,26.442,
United Kingdom,2020,,,,,,,,83.903,
United Kingdom,2019,,,,,,,,83.652,
United Kingdom,2018,,,,,,,,83.398,
United Kingdom,2017,,,,,,,,83.143,
United Kingdom,2016,,,,,,,,82.886,
United Kingdom,2015,,,,,,,,82.626,
United Kingdom,2014,,,,,,,,82.365,
United Kingdom,2013,,,,,,,,82.102,
United Kingdom,2012,,,,,,,,81.837,
United Kingdom,2011,,,,,,,,81.57,
United Kingdom,2010,,,,,,,,81.302,
United Kingdom,2009,,,,,,,,81.031,
United Kingdom,2008,,,,,,,,80.757,
United Kingdom,2007,,,,,,,,80.479,
United Kingdom,2006,,,,,,,,80.199,
United Kingdom,2005,,,,,,,,79.915,
United Kingdom,2004,,,,,,,,79.629,
United Kingdom,2003,,,,,,,,79.339,
United Kingdom,2002,,,,,,,,79.047,
United Kingdom,2001,,,,,,,,78.751,
United Kingdom,2000,,,,,,,,78.651,
United Kingdom,1999,,,,,,,,78.591,
United Kingdom,1998,,,,,,,,78.532,
United Kingdom,1997,,,,,,,,78.472,
United Kingdom,1996,,,,,,,,78.413,
United Kingdom,1995,,,,,,,,78.353,
United Kingdom,1994,,,,,,,,78.293,
United Kingdom,1993,,,,,,,,78.232,
United Kingdom,1992,,,,,,,,78.172,
United Kingdom,1991,,,,,,,,78.112,
United Kingdom,1990,,,,,,,,78.14,
India,2020,,,,,,,,34.926,
India,2019,,,,,,,,34.472,
India,2018,,,,,,,,34.03,
India,2017,,,,,,,,33.6,
India,2016,,,,,,,,33.182,
India,2015,,,,,,,,32.777,
India,2014,,,,,,,,32.384,
India,2013,,,,,,,,32.003,
India,2012,,,,,,,,31.634,
India,2011,,,,,,,,31.276,
India,2010,,,,,,,,30.93,
India,2009,,,,,,,,30.587,
India,2008,,,,,,,,30.246,
India,2007,,,,,,,,29.906,
India,2006,,,,,,,,29.569,
India,2005,,,,,,,,29.235,
India,2004,,,,,,,,28.903,
India,2003,,,,,,,,28.572,
India,2002,,,,,,,,28.244,
India,2001,,,,,,,,27.918,
India,2000,,,,,,,,27.667,
India,1999,,,,,,,,27.453,
India,1998,,,,,,,,27.24,
India,1997,,,,,,,,27.028,
India,1996,,,,,,,,26.817,
India,1995,,,,,,,,26.607,
India,1994,,,,,,,,26.399,
India,1993,,,,,,,,26.191,
India,1992,,,,,,,,25.984,
India,1991,,,,,,,,25.778,
India,1990,,,,,,,,25.547,
"Iran, Islamic Rep.",2020,,,,,,,,75.874,
"Iran, Islamic Rep.",2019,,,,,,,,75.391,
"Iran, Islamic Rep.",2018,,,,,,,,74.898,
"Iran, Islamic Rep.",2017,,,,,,,,74.394,
"Iran, Islamic Rep.",2016,,,,,,,,73.88,
"Iran, Islamic Rep.",2015,,,,,,,,73.358,
"Iran, Islamic Rep.",2014,,,,,,,,72.83,
"Iran, Islamic Rep.",2013,,,,,,,,72.295,
"Iran, Islamic Rep.",2012,,,,,,,,71.755,
"Iran, Islamic Rep.",2011,,,,,,,,71.2,
"Iran, Islamic Rep.",2010,,,,,,,,70.626,
"Iran, Islamic Rep.",2009,,,,,,,,70.045,
"Iran, Islamic Rep.",2008,,,,,,,,69.458,
"Iran, Islamic Rep.",2007,,,,,,,,68.864,
"Iran, Islamic Rep.",2006,,,,,,,,68.239,
"Iran, Islamic Rep.",2005,,,,,,,,67.558,
"Iran, Islamic Rep.",2004,,,,,,,,66.869,
"Iran, Islamic Rep.",2003,,,,,,,,66.172,
"Iran, Islamic Rep.",2002,,,,,,,,65.468,
"Iran, Islamic Rep.",2001,,,,,,,,64.758,
"Iran, Islamic Rep.",2000,,,,,,,,64.042,
"Iran, Islamic Rep.",1999,,,,,,,,63.318,
"Iran, Islamic Rep.",1998,,,,,,,,62.588,
"Iran, Islamic Rep.",1997,,,,,,,,61.853,
"Iran, Islamic Rep.",1996,,,,,,,,61.087,
"Iran, Islamic Rep.",1995,,,,,,,,60.236,
"Iran, Islamic Rep.",1994,,,,,,,,59.38,
"Iran, Islamic Rep.",1993,,,,,,,,58.519,
"Iran, Islamic Rep.",1992,,,,,,,,57.653,
"Iran, Islamic Rep.",1991,,,,,,,,56.865,
"Iran, Islamic Rep.",1990,,,,,,,,56.33,
Kuwait,2020,,,,,,,,100.0,
Kuwait,2019,,,,,,,,100.0,
Kuwait,2018,,,,,,,,100.0,
Kuwait,2017,,,,,,,,100.0,
Kuwait,2016,,,,,,,,100.0,
Kuwait,2015,,,,,,,,100.0,
Kuwait,2014,,,,,,,,100.0,
Kuwait,2013,,,,,,,,100.0,
Kuwait,2012,,,,,,,,100.0,
Kuwait,2011,,,,,,,,100.0,
Kuwait,2010,,,,,,,,100.0,
Kuwait,2009,,,,,,,,100.0,
Kuwait,2008,,,,,,,,100.0,
Kuwait,2007,,,,,,,,100.0,
Kuwait,2006,,,,,,,,100.0,
Kuwait,2005,,,,,,,,100.0,
Kuwait,2004,,,,,,,,100.0,
Kuwait,2003,,,,,,,,100.0,
Kuwait,2002,,,,,,,,100.0,
Kuwait,2001,,,,,,,,99.908,
Kuwait,2000,,,,,,,,99.0,
Kuwait,1999,,,,,,,,98.862,
Kuwait,1998,,,,,,,,98.705,
Kuwait,1997,,,,,,,,98.527,
Kuwait,1996,,,,,,,,98.325,
Kuwait,1995,,,,,,,,98.096,
Kuwait,1994,,,,,,,,98.029,
Kuwait,1993,,,,,,,,98.016,
Kuwait,1992,,,,,,,,98.002,
Kuwait,1991,,,,,,,,97.988,
Kuwait,1990,,,,,,,,97.974,
Pakistan,2020,,,,,,,,37.165,
Pakistan,2019,,,,,,,,36.907,
Pakistan,2018,,,,,,,,36.666,
Pakistan,2017,,,,,,,,36.442,
Pakistan,2016,,,,,,,,36.234,
Pakistan,2015,,,,,,,,36.026,
Pakistan,2014,,,,,,,,35.819,
Pakistan,2013,,,,,,,,35.613,
Pakistan,2012,,,,,,,,35.408,
Pakistan,2011,,,,,,,,35.202,
Pakistan,2010,,,,,,,,34.997,
Pakistan,2009,,,,,,,,34.793,
Pakistan,2008,,,,,,,,34.59,
Pakistan,2007,,,,,,,,34.387,
Pakistan,2006,,,,,,,,34.184,
Pakistan,2005,,,,,,,,33.982,
Pakistan,2004,,,,,,,,33.781,
Pakistan,2003,,,,,,,,33.58,
Pakistan,2002,,,,,,,,33.38,
Pakistan,2001,,,,,,,,33.18,
Pakistan,2000,,,,,,,,32.982,
Pakistan,1999,,,,,,,,32.783,
Pakistan,1998,,,,,,,,32.585,
Pakistan,1997,,,,,,,,32.348,
Pakistan,1996,,,,,,,,32.092,
Pakistan,1995,,,,,,,,31.836,
Pakistan,1994,,,,,,,,31.582,
Pakistan,1993,,,,,,,,31.329,
Pakistan,1992,,,,,,,,31.077,
Pakistan,1991,,,,,,,,30.826,
Pakistan,1990,,,,,,,,30.576,
Singapore,2020,,,,,,,,100.0,
Singapore,2019,,,,,,,,100.0,
Singapore,2018,,,,,,,,100.0,
Singapore,2017,,,,,,,,100.0,
Singapore,2016,,,,,,,,100.0,
Singapore,2015,,,,,,,,100.0,
Singapore,2014,,,,,,,,100.0,
Singapore,2013,,,,,,,,100.0,
Singapore,2012,,,,,,,,100.0,
Singapore,2011,,,,,,,,100.0,
Singapore,2010,,,,,,,,100.0,
Singapore,2009,,,,,,,,100.0,
Singapore,2008,,,,,,,,100.0,
Singapore,2007,,,,,,,,100.0,
Singapore,2006,,,,,,,,100.0,
Singapore,2005,,,,,,,,100.0,
Singapore,2004,,,,,,,,100.0,
Singapore,2003,,,,,,,,100.0,
Singapore,2002,,,,,,,,100.0,
Singapore,2001,,,,,,,,100.0,
Singapore,2000,,,,,,,,100.0,
Singapore,1999,,,,,,,,100.0,
Singapore,1998,,,,,,,,100.0,
Singapore,1997,,,,,,,,100.0,
Singapore,1996,,,,,,,,100.0,
Singapore,1995,,,,,,,,100.0,
Singapore,1994,,,,,,,,100.0,
Singapore,1993,,,,,,,,100.0,
Singapore,1992,,,,,,,,100.0,
Singapore,1991,,,,,,,,100.0,
Singapore,1990,,,,,,,,100.0,
Ukraine,2020,,,,,,,,69.608,
Ukraine,2019,,,,,,,,69.473,
Ukraine,2018,,,,,,,,69.352,
Ukraine,2017,,,,,,,,69.246,
Ukraine,2016,,,,,,,,69.154,
Ukraine,2015,,,,,,,,69.061,
Ukraine,2014,,,,,,,,68.968,
Ukraine,2013,,,,,,,,68.875,
Ukraine,2012,,,,,,,,68.782,
Ukraine,2011,,,,,,,,68.689,
Ukraine,2010,,,,,,,,68.596,
Ukraine,2009,,,,,,,,68.502,
Ukraine,2008,,,,,,,,68.325,
Ukraine,2007,,,,,,,,68.147,
Ukraine,2006,,,,,,,,67.969,
Ukraine,2005,,,,,,,,67.79,
Ukraine,2004,,,,,,,,67.597,
Ukraine,2003,,,,,,,,67.427,
Ukraine,2002,,,,,,,,67.283,
Ukraine,2001,,,,,,,,67.183,
Ukraine,2000,,,,,,,,67.145,
Ukraine,1999,,,,,,,,67.106,
Ukraine,1998,,,,,,,,67.067,
Ukraine,1997,,,,,,,,67.029,
Ukraine,1996,,,,,,,,66.99,
Ukraine,1995,,,,,,,,66.951,
Ukraine,1994,,,,,,,,66.912,
